CreatedById,CourseId,Id,QuestionText,QuestionType,Marks,DifficultyIndex,CorrectRate,TimesAnswered
12,79,1839,Which protocol is stateless?,ShortAnswer,2,,,
3,187,4838,Which sorting algorithm has worst-case O(n²)?,ShortAnswer,3,,,
4,147,5264,Overfitting in ML means?,TrueFalse,2,,,
5,19,397,What is a foreign key?,ShortAnswer,2,,,
3,103,5137,Which protocol is stateless?,TrueFalse,2,,,
8,126,3163,What is a foreign key?,MCQ,1,,,
8,171,4411,What does OOP stand for?,MCQ,2,,,
9,153,3970,What is the time complexity of binary search?,MCQ,2,,,
8,85,2039,What is a deadlock?,TrueFalse,1,,,
6,181,4645,What is the time complexity of binary search?,MCQ,5,,,
2,153,3955,What is normalization in databases?,ShortAnswer,2,,,
9,2,5195,Overfitting in ML means?,MCQ,5,,,
3,103,2475,What is normalization in databases?,MCQ,2,,,
13,47,1057,Which algorithm underlies RSA?,MCQ,5,,,
1,65,1477,What does OOP stand for?,TrueFalse,5,,,
3,181,5177,What does OOP stand for?,TrueFalse,3,,,
2,190,4880,What does API stand for?,TrueFalse,5,,,
1,107,2628,Which data structure uses LIFO?,ShortAnswer,2,,,
12,79,1841,Which OSI layer handles routing?,MCQ,1,,,
4,141,3527,Which algorithm underlies RSA?,MCQ,5,,,
13,70,1565,What is a foreign key?,MCQ,5,,,
12,188,4852,Which algorithm underlies RSA?,MCQ,5,,,
13,129,3295,Which OSI layer handles routing?,MCQ,2,,,
3,103,2469,What is a deadlock?,TrueFalse,2,,,
9,86,2075,Output of 2**3 in Python?,MCQ,1,,,
7,190,4863,What is a foreign key?,MCQ,2,,,
9,17,350,What is a deadlock?,TrueFalse,1,,,
15,112,2823,What is normalization in databases?,MCQ,2,,,
12,51,1140,What is a deadlock?,ShortAnswer,5,,,
11,181,4611,What is a deadlock?,MCQ,2,,,
15,155,4020,Which protocol is stateless?,MCQ,1,,,
1,117,2980,Overfitting in ML means?,ShortAnswer,1,,,
1,60,1303,What is a foreign key?,ShortAnswer,2,,,
4,10,216,What does SQL stand for?,TrueFalse,5,,,
9,81,1945,What is a deadlock?,MCQ,3,,,
7,44,991,Which OSI layer handles routing?,TrueFalse,2,,,
14,140,3519,Which is NOT a supervised learning algorithm?,MCQ,5,,,
13,61,1351,Which data structure uses LIFO?,TrueFalse,5,,,
5,29,606,What is normalization in databases?,MCQ,2,,,
1,130,3345,What is a deadlock?,MCQ,1,,,
13,23,484,What is a deadlock?,ShortAnswer,3,,,
5,62,1390,Which data structure uses LIFO?,ShortAnswer,1,,,
14,92,2268,Which is NOT a supervised learning algorithm?,MCQ,5,,,
7,80,1898,What does OOP stand for?,MCQ,2,,,
5,113,2860,Which data structure uses LIFO?,TrueFalse,2,,,
15,182,4691,Which sorting algorithm has worst-case O(n²)?,TrueFalse,1,,,
11,54,1224,Which algorithm underlies RSA?,MCQ,5,,,
12,195,4981,Which OSI layer handles routing?,MCQ,3,,,
3,103,2473,Output of 2**3 in Python?,ShortAnswer,3,,,
13,47,1052,What does SQL stand for?,ShortAnswer,5,,,
13,53,1182,What is the time complexity of binary search?,MCQ,3,,,
12,38,825,Output of 2**3 in Python?,MCQ,5,,,
3,25,514,Which OSI layer handles routing?,MCQ,3,,,
9,187,4808,What is a foreign key?,MCQ,5,,,
2,147,3724,Overfitting in ML means?,MCQ,5,,,
9,86,2111,Output of 2**3 in Python?,TrueFalse,5,,,
11,146,3686,Which is NOT a supervised learning algorithm?,MCQ,2,,,
1,60,1306,Output of 2**3 in Python?,MCQ,2,,,
8,126,3160,Which algorithm underlies RSA?,MCQ,3,,,
3,181,5174,What does SQL stand for?,MCQ,2,,,
3,198,5021,What is a foreign key?,TrueFalse,5,,,
14,113,2838,What does API stand for?,MCQ,1,,,
9,2,53,Which is NOT a supervised learning algorithm?,MCQ,2,,,
8,92,2255,Which algorithm underlies RSA?,MCQ,2,,,
12,79,1830,Which protocol is stateless?,TrueFalse,3,,,
3,41,910,What is the time complexity of binary search?,MCQ,5,,,
14,180,4570,What is a foreign key?,ShortAnswer,3,,,
1,38,819,What is a foreign key?,TrueFalse,1,,,
15,167,4359,Which data structure uses LIFO?,TrueFalse,5,,,
5,29,617,Overfitting in ML means?,MCQ,2,,,
9,8,165,Which protocol is stateless?,MCQ,2,,,
13,159,4110,What is a deadlock?,TrueFalse,5,,,
6,42,935,Which OSI layer handles routing?,MCQ,5,,,
14,92,2267,Overfitting in ML means?,TrueFalse,2,,,
3,25,511,What does SQL stand for?,MCQ,3,,,
7,25,531,Which OSI layer handles routing?,MCQ,5,,,
11,38,812,What is a deadlock?,MCQ,2,,,
5,19,404,What does API stand for?,MCQ,3,,,
13,159,4115,Which algorithm underlies RSA?,ShortAnswer,2,,,
10,43,980,Which protocol is stateless?,MCQ,2,,,
4,147,3743,Which OSI layer handles routing?,MCQ,1,,,
8,143,5213,Which protocol is stateless?,MCQ,2,,,
5,82,1977,What is a foreign key?,TrueFalse,1,,,
7,152,3923,What does API stand for?,MCQ,5,,,
8,143,5211,What is a deadlock?,MCQ,2,,,
6,77,1770,Which is NOT a supervised learning algorithm?,MCQ,1,,,
3,165,4269,Which algorithm underlies RSA?,MCQ,1,,,
13,124,3146,Which protocol is stateless?,ShortAnswer,1,,,
9,122,3124,What does OOP stand for?,TrueFalse,3,,,
11,175,4465,What is the time complexity of binary search?,ShortAnswer,5,,,
10,75,1723,What is the time complexity of binary search?,ShortAnswer,2,,,
6,5,151,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
6,181,4646,What is a foreign key?,TrueFalse,2,,,
13,150,3836,Which protocol is stateless?,MCQ,5,,,
1,115,2900,What is normalization in databases?,MCQ,2,,,
15,19,387,Which algorithm underlies RSA?,MCQ,5,,,
8,143,3623,Overfitting in ML means?,ShortAnswer,3,,,
5,19,410,Which data structure uses LIFO?,MCQ,1,,,
6,191,4914,What does API stand for?,TrueFalse,2,,,
14,111,2736,What is the time complexity of binary search?,MCQ,2,,,
9,122,3123,Which protocol is stateless?,TrueFalse,2,,,
10,43,987,Which protocol is stateless?,TrueFalse,1,,,
11,4,5328,What is the time complexity of binary search?,TrueFalse,1,,,
14,128,3219,Overfitting in ML means?,TrueFalse,1,,,
14,118,3045,What is normalization in databases?,MCQ,2,,,
13,102,2468,Which OSI layer handles routing?,MCQ,2,,,
6,5,124,Overfitting in ML means?,TrueFalse,2,,,
4,167,4333,What is a deadlock?,ShortAnswer,2,,,
8,72,1642,Which is NOT a supervised learning algorithm?,MCQ,2,,,
5,45,1007,Which is NOT a supervised learning algorithm?,MCQ,2,,,
6,72,1617,What does API stand for?,TrueFalse,1,,,
15,39,844,Which protocol is stateless?,MCQ,5,,,
9,165,4253,Which algorithm underlies RSA?,ShortAnswer,2,,,
15,159,4131,Which algorithm underlies RSA?,TrueFalse,2,,,
1,90,2222,Which is NOT a supervised learning algorithm?,MCQ,1,,,
12,20,446,What does OOP stand for?,MCQ,2,,,
8,92,2262,Which algorithm underlies RSA?,TrueFalse,2,,,
8,143,3618,What is a deadlock?,MCQ,2,,,
14,180,4568,What does OOP stand for?,MCQ,2,,,
14,146,3700,Which protocol is stateless?,MCQ,2,,,
5,19,398,What is a foreign key?,MCQ,2,,,
14,43,943,Output of 2**3 in Python?,MCQ,5,,,
6,77,1773,Which is NOT a supervised learning algorithm?,TrueFalse,3,,,
13,128,3243,What does API stand for?,MCQ,1,,,
12,82,5097,What is a foreign key?,TrueFalse,5,,,
1,97,2381,What is the time complexity of binary search?,MCQ,1,,,
9,3,5315,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
10,70,1572,What is the time complexity of binary search?,MCQ,2,,,
15,144,3643,Which protocol is stateless?,MCQ,5,,,
15,89,2186,Which OSI layer handles routing?,MCQ,5,,,
12,82,1986,What is a foreign key?,MCQ,2,,,
7,25,529,Which data structure uses LIFO?,MCQ,3,,,
7,80,1876,Output of 2**3 in Python?,TrueFalse,1,,,
14,54,1210,Which is NOT a supervised learning algorithm?,MCQ,3,,,
15,137,3444,Overfitting in ML means?,TrueFalse,5,,,
2,147,3734,Which sorting algorithm has worst-case O(n²)?,TrueFalse,5,,,
15,187,4841,Overfitting in ML means?,MCQ,2,,,
10,75,1721,Output of 2**3 in Python?,TrueFalse,2,,,
4,80,1853,What is a deadlock?,MCQ,5,,,
4,141,3538,What is a deadlock?,MCQ,2,,,
4,104,2535,What is normalization in databases?,MCQ,3,,,
2,103,2502,What is a foreign key?,MCQ,2,,,
6,71,1601,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
13,129,3291,What does API stand for?,ShortAnswer,1,,,
9,154,3982,What is a deadlock?,MCQ,2,,,
5,73,1684,What is a foreign key?,TrueFalse,2,,,
4,141,3530,What is normalization in databases?,MCQ,2,,,
6,48,1080,What is a deadlock?,MCQ,5,,,
12,51,1143,Which data structure uses LIFO?,MCQ,3,,,
8,20,454,Which algorithm underlies RSA?,MCQ,2,,,
13,47,1049,What is a foreign key?,MCQ,2,,,
4,10,214,What does API stand for?,MCQ,1,,,
7,97,2357,What is the time complexity of binary search?,MCQ,5,,,
12,186,4752,Which sorting algorithm has worst-case O(n²)?,MCQ,3,,,
14,40,869,What does OOP stand for?,MCQ,2,,,
5,28,582,What is the time complexity of binary search?,TrueFalse,2,,,
15,157,4087,Which algorithm underlies RSA?,MCQ,5,,,
3,181,5176,What does SQL stand for?,TrueFalse,1,,,
12,85,2057,What is the time complexity of binary search?,TrueFalse,2,,,
4,164,4231,Which OSI layer handles routing?,TrueFalse,3,,,
2,161,4207,What does OOP stand for?,MCQ,2,,,
10,118,3036,Overfitting in ML means?,MCQ,3,,,
3,41,882,What does OOP stand for?,MCQ,5,,,
2,130,3334,What does OOP stand for?,MCQ,5,,,
2,12,223,Which data structure uses LIFO?,MCQ,1,,,
15,89,2182,Which is NOT a supervised learning algorithm?,MCQ,5,,,
4,80,1858,What does SQL stand for?,MCQ,3,,,
1,186,4764,What does API stand for?,MCQ,3,,,
12,85,2054,What does SQL stand for?,MCQ,2,,,
5,113,2857,Which data structure uses LIFO?,MCQ,3,,,
12,93,2318,Which is NOT a supervised learning algorithm?,MCQ,3,,,
3,89,2177,Overfitting in ML means?,MCQ,2,,,
3,89,2179,What does SQL stand for?,MCQ,1,,,
13,53,1176,Which protocol is stateless?,MCQ,2,,,
5,29,607,Which is NOT a supervised learning algorithm?,ShortAnswer,2,,,
12,161,4178,Which algorithm underlies RSA?,MCQ,2,,,
3,136,3430,What does OOP stand for?,MCQ,5,,,
5,150,3856,What does OOP stand for?,MCQ,1,,,
9,2,5196,Which is NOT a supervised learning algorithm?,TrueFalse,2,,,
14,111,2744,Which OSI layer handles routing?,MCQ,2,,,
15,137,3446,What is a foreign key?,MCQ,2,,,
14,174,4462,Which algorithm underlies RSA?,MCQ,3,,,
13,117,2957,What does OOP stand for?,TrueFalse,1,,,
10,137,3459,What is a foreign key?,MCQ,3,,,
9,81,1942,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
6,63,1427,What does OOP stand for?,MCQ,2,,,
6,80,1860,What is normalization in databases?,MCQ,2,,,
5,82,1975,Which protocol is stateless?,ShortAnswer,2,,,
2,155,4034,What is a foreign key?,MCQ,2,,,
15,67,1515,Output of 2**3 in Python?,MCQ,5,,,
15,61,1334,Overfitting in ML means?,TrueFalse,2,,,
3,147,3720,Which protocol is stateless?,MCQ,2,,,
6,5,150,Overfitting in ML means?,TrueFalse,1,,,
12,161,4174,Which algorithm underlies RSA?,MCQ,2,,,
14,166,4315,What does API stand for?,MCQ,2,,,
4,147,5262,What does API stand for?,MCQ,1,,,
15,144,3640,Which protocol is stateless?,ShortAnswer,1,,,
8,111,2725,What does SQL stand for?,MCQ,3,,,
9,122,3128,Which algorithm underlies RSA?,TrueFalse,3,,,
8,168,4383,What does OOP stand for?,MCQ,1,,,
14,113,2850,Output of 2**3 in Python?,MCQ,3,,,
1,2,21,What does SQL stand for?,TrueFalse,2,,,
1,153,3941,What is a foreign key?,ShortAnswer,2,,,
13,129,3293,Which protocol is stateless?,TrueFalse,2,,,
13,172,4419,Which protocol is stateless?,ShortAnswer,2,,,
13,109,2701,What is a foreign key?,TrueFalse,2,,,
4,112,2793,What does API stand for?,MCQ,2,,,
2,105,2540,What is a foreign key?,MCQ,5,,,
1,130,3348,What is a deadlock?,TrueFalse,2,,,
7,108,2694,Which algorithm underlies RSA?,MCQ,2,,,
7,152,3929,Which protocol is stateless?,MCQ,2,,,
13,26,535,Which protocol is stateless?,MCQ,1,,,
10,194,4957,What is normalization in databases?,TrueFalse,1,,,
10,63,1415,What is a deadlock?,MCQ,1,,,
2,147,3726,Which is NOT a supervised learning algorithm?,MCQ,2,,,
8,20,468,Which protocol is stateless?,ShortAnswer,2,,,
4,117,5161,Overfitting in ML means?,MCQ,3,,,
14,146,3705,Which algorithm underlies RSA?,TrueFalse,2,,,
3,118,3023,Which OSI layer handles routing?,MCQ,2,,,
3,41,886,What is normalization in databases?,MCQ,2,,,
1,33,754,Which is NOT a supervised learning algorithm?,MCQ,2,,,
14,192,4939,What is normalization in databases?,MCQ,2,,,
7,44,992,Output of 2**3 in Python?,MCQ,2,,,
9,122,3126,What does OOP stand for?,MCQ,2,,,
6,150,3888,Overfitting in ML means?,MCQ,2,,,
13,111,2768,Which algorithm underlies RSA?,ShortAnswer,2,,,
3,41,881,What is a foreign key?,MCQ,5,,,
4,10,207,Which protocol is stateless?,TrueFalse,1,,,
10,118,3034,What does SQL stand for?,MCQ,2,,,
2,105,2538,What does API stand for?,MCQ,2,,,
14,46,1033,What is a foreign key?,ShortAnswer,1,,,
4,147,5263,What does SQL stand for?,MCQ,2,,,
10,58,1274,Which data structure uses LIFO?,MCQ,2,,,
11,77,5236,What is the time complexity of binary search?,MCQ,5,,,
4,167,4332,Which OSI layer handles routing?,ShortAnswer,5,,,
14,117,2954,What is a deadlock?,MCQ,2,,,
15,144,3644,What is a deadlock?,MCQ,2,,,
13,70,1563,What is a deadlock?,MCQ,2,,,
4,17,297,Output of 2**3 in Python?,MCQ,2,,,
7,97,2359,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
12,151,3918,Output of 2**3 in Python?,MCQ,3,,,
7,151,3914,What is a foreign key?,ShortAnswer,1,,,
15,41,903,Which protocol is stateless?,MCQ,2,,,
8,20,461,Which data structure uses LIFO?,MCQ,2,,,
15,67,1512,Which protocol is stateless?,MCQ,3,,,
7,197,4994,What is normalization in databases?,ShortAnswer,2,,,
1,33,742,What does API stand for?,MCQ,1,,,
8,85,2038,What is normalization in databases?,ShortAnswer,3,,,
3,103,2478,What is normalization in databases?,MCQ,1,,,
12,80,1888,What is normalization in databases?,TrueFalse,1,,,
7,97,2362,Which data structure uses LIFO?,MCQ,2,,,
10,27,545,What is a deadlock?,MCQ,3,,,
1,60,1297,Which protocol is stateless?,MCQ,2,,,
7,80,1868,Output of 2**3 in Python?,MCQ,2,,,
6,150,3880,Which algorithm underlies RSA?,TrueFalse,2,,,
12,82,1990,Which OSI layer handles routing?,MCQ,3,,,
7,151,3895,Which protocol is stateless?,MCQ,2,,,
14,140,3523,Which algorithm underlies RSA?,ShortAnswer,2,,,
2,130,3330,Which data structure uses LIFO?,MCQ,5,,,
3,89,2178,Output of 2**3 in Python?,TrueFalse,3,,,
6,71,1609,What does SQL stand for?,MCQ,1,,,
4,112,2789,What is the time complexity of binary search?,MCQ,3,,,
14,46,1032,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
6,77,1772,What does API stand for?,MCQ,1,,,
9,8,170,What does OOP stand for?,MCQ,1,,,
2,81,1954,What is normalization in databases?,TrueFalse,1,,,
1,24,499,What does SQL stand for?,MCQ,2,,,
3,25,512,What is normalization in databases?,TrueFalse,2,,,
11,45,1027,Overfitting in ML means?,MCQ,2,,,
9,90,2216,Which protocol is stateless?,MCQ,3,,,
4,107,2636,What is a deadlock?,ShortAnswer,1,,,
7,197,4986,What does SQL stand for?,MCQ,1,,,
13,184,4716,What does OOP stand for?,MCQ,2,,,
12,38,832,What is normalization in databases?,MCQ,2,,,
2,104,2523,What does OOP stand for?,MCQ,1,,,
5,45,5150,What is normalization in databases?,MCQ,2,,,
3,187,4826,Which algorithm underlies RSA?,ShortAnswer,1,,,
1,183,4700,What does API stand for?,TrueFalse,1,,,
1,29,653,What is the time complexity of binary search?,MCQ,3,,,
15,159,4127,Which algorithm underlies RSA?,MCQ,2,,,
1,33,751,Which OSI layer handles routing?,MCQ,3,,,
5,29,611,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
5,87,2160,Which OSI layer handles routing?,MCQ,3,,,
2,104,2517,Which data structure uses LIFO?,TrueFalse,5,,,
13,47,1050,Output of 2**3 in Python?,TrueFalse,5,,,
9,3,73,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
8,72,1644,Which is NOT a supervised learning algorithm?,MCQ,2,,,
8,151,5182,Which data structure uses LIFO?,MCQ,3,,,
13,129,3297,Which sorting algorithm has worst-case O(n²)?,MCQ,3,,,
2,147,3729,What does OOP stand for?,ShortAnswer,3,,,
12,161,4167,Overfitting in ML means?,MCQ,2,,,
3,41,891,Which data structure uses LIFO?,MCQ,5,,,
2,61,1340,What is normalization in databases?,TrueFalse,1,,,
7,190,4865,What is normalization in databases?,MCQ,2,,,
6,150,3879,What is normalization in databases?,ShortAnswer,2,,,
8,195,4971,Which algorithm underlies RSA?,ShortAnswer,1,,,
12,93,2315,What does OOP stand for?,MCQ,5,,,
9,2,5342,What is a deadlock?,MCQ,5,,,
2,129,3290,Which is NOT a supervised learning algorithm?,MCQ,1,,,
14,167,4335,What is a foreign key?,MCQ,1,,,
5,103,5225,What is a deadlock?,MCQ,1,,,
10,43,988,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
6,150,3883,Which protocol is stateless?,MCQ,2,,,
4,39,855,Which is NOT a supervised learning algorithm?,MCQ,2,,,
14,146,3706,What is a deadlock?,MCQ,2,,,
13,159,4117,What is the time complexity of binary search?,MCQ,5,,,
7,4,98,Which protocol is stateless?,TrueFalse,2,,,
9,154,3985,Which sorting algorithm has worst-case O(n²)?,ShortAnswer,1,,,
3,147,3721,Which protocol is stateless?,MCQ,2,,,
5,82,1978,Which data structure uses LIFO?,TrueFalse,2,,,
6,191,4908,Which OSI layer handles routing?,MCQ,1,,,
1,107,2625,Output of 2**3 in Python?,ShortAnswer,2,,,
9,16,256,What is a deadlock?,ShortAnswer,2,,,
8,106,2592,Which algorithm underlies RSA?,MCQ,2,,,
8,151,3907,Which is NOT a supervised learning algorithm?,MCQ,1,,,
13,109,2703,What does API stand for?,MCQ,5,,,
13,61,1350,What is the time complexity of binary search?,MCQ,2,,,
3,187,4837,What does API stand for?,TrueFalse,5,,,
5,150,3857,What is the time complexity of binary search?,MCQ,2,,,
15,144,3641,Which is NOT a supervised learning algorithm?,MCQ,1,,,
1,117,2983,What is normalization in databases?,TrueFalse,2,,,
6,71,1608,Which data structure uses LIFO?,MCQ,2,,,
12,82,5087,Which OSI layer handles routing?,MCQ,2,,,
4,10,212,What is normalization in databases?,MCQ,2,,,
12,43,965,What does SQL stand for?,MCQ,5,,,
12,82,5098,What does OOP stand for?,MCQ,1,,,
4,147,5266,Which data structure uses LIFO?,MCQ,1,,,
8,168,4381,What is normalization in databases?,MCQ,2,,,
4,25,522,Which OSI layer handles routing?,MCQ,1,,,
2,71,1586,Output of 2**3 in Python?,TrueFalse,3,,,
2,101,2453,Which sorting algorithm has worst-case O(n²)?,MCQ,3,,,
14,163,4222,What is the time complexity of binary search?,MCQ,2,,,
9,2,67,Which OSI layer handles routing?,MCQ,5,,,
5,187,4819,Which algorithm underlies RSA?,ShortAnswer,3,,,
2,129,3288,What is normalization in databases?,MCQ,3,,,
10,27,549,What is normalization in databases?,ShortAnswer,3,,,
15,41,902,What does SQL stand for?,MCQ,1,,,
9,138,3473,What does OOP stand for?,ShortAnswer,3,,,
6,121,3088,Which OSI layer handles routing?,MCQ,3,,,
3,100,2432,Which data structure uses LIFO?,TrueFalse,2,,,
3,165,4260,Which is NOT a supervised learning algorithm?,TrueFalse,1,,,
1,112,2787,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
12,93,2319,What is normalization in databases?,MCQ,2,,,
7,86,2129,Output of 2**3 in Python?,MCQ,5,,,
1,107,2627,Which sorting algorithm has worst-case O(n²)?,MCQ,2,,,
5,19,405,Which OSI layer handles routing?,MCQ,1,,,
14,180,4562,Which data structure uses LIFO?,ShortAnswer,1,,,
13,117,2958,What is a foreign key?,MCQ,3,,,
14,113,2839,What does OOP stand for?,TrueFalse,2,,,
7,139,3499,What is a deadlock?,MCQ,3,,,
3,198,5009,What does API stand for?,MCQ,1,,,
8,168,4378,What is a foreign key?,MCQ,2,,,
11,38,813,What is a deadlock?,MCQ,2,,,
15,19,389,Output of 2**3 in Python?,MCQ,1,,,
7,89,2197,Overfitting in ML means?,MCQ,1,,,
3,187,4828,Which OSI layer handles routing?,MCQ,1,,,
13,23,481,What is normalization in databases?,ShortAnswer,3,,,
1,130,3338,What is a foreign key?,MCQ,1,,,
1,119,3076,What does SQL stand for?,TrueFalse,2,,,
4,17,301,Overfitting in ML means?,MCQ,3,,,
2,104,2520,Which sorting algorithm has worst-case O(n²)?,MCQ,1,,,
11,5,5350,What does OOP stand for?,TrueFalse,1,,,
3,41,921,What is a deadlock?,MCQ,1,,,
10,58,1269,What does OOP stand for?,MCQ,2,,,
9,128,3270,Which algorithm underlies RSA?,ShortAnswer,2,,,
1,153,3940,Which is NOT a supervised learning algorithm?,MCQ,5,,,
8,151,5188,Output of 2**3 in Python?,MCQ,5,,,
2,103,2498,Which algorithm underlies RSA?,MCQ,2,,,
13,190,4897,What is a deadlock?,TrueFalse,2,,,
10,194,4958,Which data structure uses LIFO?,MCQ,2,,,
6,87,2142,What does SQL stand for?,MCQ,5,,,
4,93,2280,What is a foreign key?,MCQ,5,,,
14,92,2276,What is normalization in databases?,MCQ,3,,,
4,104,2528,What is a deadlock?,MCQ,1,,,
7,80,1874,What is a foreign key?,MCQ,5,,,
14,172,4413,What does API stand for?,MCQ,2,,,
9,153,3974,What does OOP stand for?,MCQ,2,,,
11,77,5235,Which protocol is stateless?,TrueFalse,2,,,
12,186,4755,What does OOP stand for?,ShortAnswer,5,,,
